"sku";"nombre_tecnico_seo";"estado_staging";"marca";"referencia_fabricante";"enlace_producto_oficial";"enlace_ficha_tecnica";"enlace_imagen_directa";"estado_derechos_imagen";"referencia_permiso_imagen";"datos_confirmados";"observaciones";"nombre_provisional_original"
"SRT-PENDING-235E33CBA9A7";"Cable AL-ACSR Ecológico 2/0 AWG 13,2/15 kV";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-acsr-4awg-desnudo";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/39331/thumb/a7772db14653ce23c7f21c2f6fb38711.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (regla ""acsr|alumoweld"") tomada de ""Cable Aluminio Acsr 4awg Desnudo"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Ecologico AL-ACSR 2/0 13.2KV/15KV"
"SRT-PENDING-4F60E7FF2406";"Cable AL-ACSR Ecológico 4/0 AWG 13,2/15 kV";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-acsr-4awg-desnudo";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/39331/thumb/a7772db14653ce23c7f21c2f6fb38711.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (regla ""acsr|alumoweld"") tomada de ""Cable Aluminio Acsr 4awg Desnudo"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Ecologico AL-ACSR 4/0 13.2KV/15KV"
"SRT-PENDING-5EC7E5DAAF50";"Cable AL-ACSR Ecológico 266,38 kcmil 13,2/15 kV";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-acsr-4awg-desnudo";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/39331/thumb/a7772db14653ce23c7f21c2f6fb38711.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (regla ""acsr|alumoweld"") tomada de ""Cable Aluminio Acsr 4awg Desnudo"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Ecológico AL-ACSR 266.38 13.2KV/15KV"
"SRT-PENDING-8FCC4E5B7572";"Cable AL-ACSR Ecológico 1/0 AWG 34,5 kV";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-acsr-4awg-desnudo";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/39331/thumb/a7772db14653ce23c7f21c2f6fb38711.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (regla ""acsr|alumoweld"") tomada de ""Cable Aluminio Acsr 4awg Desnudo"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Ecologico AL-ACSR 1/0 34.5KV"
"SRT-PENDING-78EE0A2AE0E5";"Cable AL-ACSR Ecológico 2/0 AWG 34,5 kV";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-acsr-4awg-desnudo";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/39331/thumb/a7772db14653ce23c7f21c2f6fb38711.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (regla ""acsr|alumoweld"") tomada de ""Cable Aluminio Acsr 4awg Desnudo"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Ecologico AL-ACSR 2/0 34.5KV"
"SRT-PENDING-35EE11579D66";"Cable AL-ACSR Ecológico 4/0 AWG 34,5 kV";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-acsr-4awg-desnudo";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/39331/thumb/a7772db14653ce23c7f21c2f6fb38711.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (regla ""acsr|alumoweld"") tomada de ""Cable Aluminio Acsr 4awg Desnudo"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Ecologico AL-ACSR 4/0 34.5KV"
"SRT-PENDING-E4258346E928";"Cable AL-ACSR Ecológico 266,8 kcmil 34,5 kV";"pendiente_investigacion";"Procables/Facelec/Powercable";"";"https://cablescolombia.com/producto/cable-aluminio-acsr-4awg-desnudo";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/39331/thumb/a7772db14653ce23c7f21c2f6fb38711.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (regla ""acsr|alumoweld"") tomada de ""Cable Aluminio Acsr 4awg Desnudo"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Ecológico AL-ACSR 266.8 34.5KV"
"SRT-PENDING-8E4A84C51885";"Cable de Fibra Óptica LSZH 4 Hilos";"pendiente_investigacion";"Import";"";"https://cablescolombia.com/producto/cable-fibra-optica-lszh-4-nucleos-rollo-100m";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38444/thumb/7bad29f241.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Fibra Optica LSZH 4 Núcleos Rollo 100m"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Fibra Optica LSZH 4 Núcleos Rollo 100m"
"SRT-PENDING-A6602A7A1353";"Cable de Fibra Óptica LSZH 2 Hilos";"pendiente_investigacion";"Import";"";"https://cablescolombia.com/producto/cable-fibra-optica-lszh-2-nucleos-rollo-100m";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38445/thumb/42e1ff9d62.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Fibra Optica LSZH 2 Núcleos Rollo 100m"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Fibra Optica LSZH 2 Núcleos Rollo 100m"
"SRT-PENDING-99E26045D3D7";"Cable de Fibra Óptica LSZH 1 Hilos";"pendiente_investigacion";"Import";"";"https://cablescolombia.com/producto/cable-fibra-optica-lszh-1-nucleo-rollo-100m";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38446/thumb/448df642c9.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Fibra Optica LSZH 1 Núcleo Rollo 100m"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Fibra Optica LSZH 1 Núcleo Rollo 100m"
"SRT-PENDING-DFC1513D0C3E";"Cable de Fibra Óptica ADSS 24 Hilos";"pendiente_investigacion";"Import";"";"https://cablescolombia.com/producto/cable-fibra-adss-24-hilos-2-km-uso-exterior-span-100";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38447/thumb/bf257c985d.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Fibra Adss 24 Hilos - *2 Km (Uso Exterior - Span 100)"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Fibra Adss 24 Hilos - *2 Km (Uso Exterior - Span 100)"
"SRT-PENDING-095A03DF0197";"Cable de Fibra Óptica ADSS 12 Hilos";"pendiente_investigacion";"Import";"";"https://cablescolombia.com/producto/cable-fibra-adss-12-hilos-2-km-uso-exterior-span-100";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38448/thumb/d0ec9ef57a.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Fibra Adss 12 Hilos - *2 Km (Uso Exterior - Span 100)"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Fibra Adss 12 Hilos - *2 Km (Uso Exterior - Span 100)"
"SRT-PENDING-28C87BA093A9";"Cable de Fibra Óptica ADSS 6 Hilos";"pendiente_investigacion";"Import";"";"https://cablescolombia.com/producto/cable-fibra-adss-6-hilos-2-km-uso-exterior-span-100";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38449/thumb/df6272cb42.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Fibra Adss 6 Hilos - *2 Km (Uso Exterior - Span 100)"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Fibra Adss 6 Hilos - *2 Km (Uso Exterior - Span 100)"
"SRT-PENDING-AF3507515DDF";"Cable de Fibra Óptica Drop 2 Hilos con Mensajero";"pendiente_investigacion";"Import";"";"https://cablescolombia.com/producto/cable-fibra-drop-2-hilos-con-mensajero-1km-uso-exterior-lszh";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38450/thumb/619589afdc.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Fibra Drop 2 Hilos Con Mensajero - * 1Km (Uso Exterior - Lszh)"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Fibra Drop 2 Hilos Con Mensajero - * 1Km (Uso Exterior - Lszh)"
"SRT-PENDING-9BEC9FA35927";"Cable de Fibra Óptica Drop 1 Hilos con Mensajero";"pendiente_investigacion";"Import";"";"https://cablescolombia.com/producto/cable-fibra-drop-1-hilo-con-mensajero-1km-uso-exterior-lszh";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38451/thumb/9ee0e542ab.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Imagen sugerida automáticamente desde cablescolombia.com — similitud 100% con ""Cable Fibra Drop 1 Hilo Con Mensajero - * 1Km (Uso Exterior - Lszh)"". Verificar visualmente y obtener permiso antes de publicar.";"Pendiente de verificación - Cable Fibra Drop 1 Hilo Con Mensajero - * 1Km (Uso Exterior - Lszh)"
"SRT-PENDING-A1412AE78FD3";"Cable Solar Fotovoltaico 4 mm_ Cobre Flexible";"pendiente_investigacion";"Centelsa/Procables/Cecol";"";"https://cablescolombia.com/producto/cable-solar-fotovoltaico-4mm2";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/536/thumb/f8f01558adafeeb8.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Coincidencia exacta (100%) con ""Cable Solar Fotovoltaico 4Mm2"" en cablescolombia.com. Imagen de tercero: validar derechos antes de publicar.";"Pendiente de verificación - Cable Solar Fotovoltaico 4Mm2"
"SRT-PENDING-805721FBF6F1";"Cable Solar Fotovoltaico 6 mm_ Cobre Flexible";"pendiente_investigacion";"Centelsa/Procables/Cecol";"";"https://cablescolombia.com/producto/cable-solar-fotovoltaico-6mm2";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/539/thumb/2e05ceb12d244c26.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Coincidencia exacta (100%) con ""Cable Solar Fotovoltaico 6Mm2"" en cablescolombia.com. Imagen de tercero: validar derechos antes de publicar.";"Pendiente de verificación - Cable Solar Fotovoltaico 6Mm2"
"SRT-PENDING-9A88679D8AD6";"Cable Solar Fotovoltaico 10 mm_ Cobre Flexible";"pendiente_investigacion";"Centelsa/Procables/Cecol";"";"https://cablescolombia.com/producto/cable-solar-fotovoltaico-10mm2";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/541/thumb/276cfbab44603e08.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Coincidencia exacta (100%) con ""Cable Solar Fotovoltaico 10Mm2"" en cablescolombia.com. Imagen de tercero: validar derechos antes de publicar.";"Pendiente de verificación - Cable Solar Fotovoltaico 10Mm2"
"SRT-PENDING-E67A9A1A46DB";"Cable Solar Fotovoltaico 35 mm_ Cobre Flexible";"pendiente_investigacion";"Centelsa/Procables/Cecol";"";"https://cablescolombia.com/producto/cable-solar-fotovoltaico-35mm2";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/542/thumb/6c23f69a0d7ebd03.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Coincidencia exacta (100%) con ""Cable Solar Fotovoltaico 35Mm2"" en cablescolombia.com. Imagen de tercero: validar derechos antes de publicar.";"Pendiente de verificación - Cable Solar Fotovoltaico 35Mm2"
"SRT-PENDING-86A1C7E43C49";"Cable Solar Fotovoltaico 16 mm_ Cobre Flexible";"pendiente_investigacion";"Centelsa/Procables/Cecol";"";"https://cablescolombia.com/producto/cable-solar-fotovoltaico-16mm2";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/543/thumb/356b84dac1537b4d.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Coincidencia exacta (100%) con ""Cable Solar Fotovoltaico 16Mm2"" en cablescolombia.com. Imagen de tercero: validar derechos antes de publicar.";"Pendiente de verificación - Cable Solar Fotovoltaico 16Mm2"
"SRT-PENDING-03D1945CFA7D";"Cable Solar Fotovoltaico 50 mm_ Cobre Flexible";"pendiente_investigacion";"Centelsa/Procables/Cecol";"";"https://cablescolombia.com/producto/cable-solar-fotovoltaico-50mm2";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/545/thumb/5dafce681e6132d8.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"Coincidencia exacta (100%) con ""Cable Solar Fotovoltaico 50Mm2"" en cablescolombia.com. Imagen de tercero: validar derechos antes de publicar.";"Pendiente de verificación - Cable Solar Fotovoltaico 50Mm2"
"SRT-PENDING-7D60DB9DFF53";"Cable AWM 10 AWG Cobre PVC";"pendiente_investigacion";"Centelsa/Procables";"";"https://cablescolombia.com/producto/cable-cc-tff-n16-morado";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/751/49fa1e51bb17f220.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (cable delgado PVC de vehículo/iluminación) tomada de ""Cable CC TFF N16 Amarillo"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Iluminación AWM CC 10 AWG Cu PVC 105°"
"SRT-PENDING-EA778CFDDA9B";"Cable AWM 12 AWG Cobre PVC";"pendiente_investigacion";"Centelsa/Procables";"";"https://cablescolombia.com/producto/cable-cc-tff-n16-morado";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/751/49fa1e51bb17f220.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (cable delgado PVC de vehículo/iluminación) tomada de ""Cable CC TFF N16 Amarillo"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Iluminación AWM CC 12 AWG Cu PVC 105°"
"SRT-PENDING-EAC8A473BFEB";"Cable AWM 14 AWG Cobre PVC";"pendiente_investigacion";"Centelsa/Procables";"";"https://cablescolombia.com/producto/cable-cc-tff-n16-morado";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/751/49fa1e51bb17f220.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (cable delgado PVC de vehículo/iluminación) tomada de ""Cable CC TFF N16 Amarillo"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Iluminación AWM CC 14 AWG Cu PVC 105°"
"SRT-PENDING-C4114DD1AC80";"Cable AWM 16 AWG Cobre PVC";"pendiente_investigacion";"Centelsa/Procables";"";"https://cablescolombia.com/producto/cable-cc-tff-n16-morado";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/751/49fa1e51bb17f220.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (cable delgado PVC de vehículo/iluminación) tomada de ""Cable CC TFF N16 Amarillo"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Iluminación AWM CC 16 AWG Cu PVC 105°"
"SRT-PENDING-412FFC5C94B9";"Cable AWM 18 AWG Cobre PVC";"pendiente_investigacion";"Centelsa/Procables";"";"https://cablescolombia.com/producto/cable-cc-tff-n16-morado";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/751/49fa1e51bb17f220.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (cable delgado PVC de vehículo/iluminación) tomada de ""Cable CC TFF N16 Amarillo"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Iluminación AWM CC 18 AWG Cu PVC 105°"
"SRT-PENDING-3370646577EB";"Cable AWM 20 AWG Cobre PVC";"pendiente_investigacion";"Centelsa/Procables";"";"https://cablescolombia.com/producto/cable-cc-tff-n16-morado";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/751/49fa1e51bb17f220.webp";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (cable delgado PVC de vehículo/iluminación) tomada de ""Cable CC TFF N16 Amarillo"" en cablescolombia.com. Puede diferir en calibre, color y construcción. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Iluminación AWM CC 20 AWG Cu PVC 105°"
"SRT-PENDING-919E21897BBE";"Cable de Instrumentación 2x18+20 AWG Cobre PVC";"pendiente_investigacion";"Belden/Hellukabel/Lapp/Ramcro";"";"https://cablescolombia.com/producto/cable-control-2x14-20-awg-cu-pvc-tc-ls-90-c-600v";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/415/thumb/ae84b670718de90f5f18e35304c64720.jpg";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (77% familia/material/color) tomada de ""Cable Control 2x14+20 awg cu pvc tc ls 90°c 600v"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Instrumentación 2x18+20 awg cu pvc tc 105°c 600v/300v"
"SRT-PENDING-B4AEE6492655";"Cable de Instrumentación 3x18+20 AWG Cobre PVC";"pendiente_investigacion";"Belden/Hellukabel/Lapp/Ramcro";"";"https://cablescolombia.com/producto/cable-control-2x14-20-awg-cu-pvc-tc-ls-90-c-600v";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/415/thumb/ae84b670718de90f5f18e35304c64720.jpg";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (77% familia/material/color) tomada de ""Cable Control 2x14+20 awg cu pvc tc ls 90°c 600v"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Instrumentación 3x18+20 awg cu pvc tc 105°c 600v/300v"
"SRT-PENDING-94AC706D41A6";"Cable de Instrumentación 4x18+20 AWG Cobre PVC";"pendiente_investigacion";"Belden/Hellukabel/Lapp/Ramcro";"";"https://cablescolombia.com/producto/cable-control-2x14-20-awg-cu-pvc-tc-ls-90-c-600v";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/415/thumb/ae84b670718de90f5f18e35304c64720.jpg";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (77% familia/material/color) tomada de ""Cable Control 2x14+20 awg cu pvc tc ls 90°c 600v"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Instrumentación 4x18+20 awg cu pvc tc 105°c 600v/300v"
"SRT-PENDING-10B212FEBFFE";"Cable de Instrumentación 6x18+20 AWG Cobre PVC";"pendiente_investigacion";"Belden/Hellukabel/Lapp/Ramcro";"";"https://cablescolombia.com/producto/cable-control-2x14-20-awg-cu-pvc-tc-ls-90-c-600v";"";"https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/415/thumb/ae84b670718de90f5f18e35304c64720.jpg";"autorizada";"confirmed-by-surtilec-2026-08-03";"pendiente";"IMAGEN GENÉRICA DE FAMILIA (77% familia/material/color) tomada de ""Cable Control 2x14+20 awg cu pvc tc ls 90°c 600v"" en cablescolombia.com — mismo tipo y color, calibre distinto. Reemplazar por foto exacta antes de publicar.";"Pendiente de verificación - Cable Instrumentación 6x18+20 awg cu pvc tc 105°c 600v/300v"
