sku,referencia_fabricante,marca,proveedor,fuente_datos_url,ficha_tecnica_url,fuente_imagen_url,estado_fuente,estado_imagen,verificado_en,notas
SRT-PENDING-9C5726EFF653,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-9C5726EFF653 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-3772A6900D19,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://co.prysmian.com/en/products,https://co.prysmian.com/en/products,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Cable industrial de construcción. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-3772A6900D19 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-4DB43417FE55,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión aluminio XLPE 35 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-4DB43417FE55 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-7C4F0C4F8DDC,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión aluminio XLPE 35 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-7C4F0C4F8DDC es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-0E4D564DCC73,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión aluminio XLPE 35 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-0E4D564DCC73 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-927455C1F75E,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión aluminio XLPE 35 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-927455C1F75E es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-DD34CD3E0D87,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión aluminio XLPE 35 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-DD34CD3E0D87 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-0A2A49AD2D7A,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión aluminio XLPE 35 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-0A2A49AD2D7A es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-43D7CB471925,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión aluminio XLPE 35 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-43D7CB471925 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-1C231A9009BF,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión aluminio XLPE 35 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-1C231A9009BF es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-4FC9B9A4A075,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión aluminio XLPE 35 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-4FC9B9A4A075 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-21FDEE12A15A,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión aluminio XLPE 35 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-21FDEE12A15A es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-4CF105DE30C2,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión aluminio XLPE 35 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-4CF105DE30C2 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-5EEA3418D619,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión aluminio XLPE 35 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-5EEA3418D619 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-664ADB6569BA,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión aluminio XLPE 35 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-664ADB6569BA es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-24B076CA4A91,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión aluminio XLPE 35 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-24B076CA4A91 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-4D7A8DBC465B,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión aluminio XLPE 35 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-4D7A8DBC465B es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-5B87EE556F4F,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión aluminio XLPE 35 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-5B87EE556F4F es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-36C5EDC88BF4,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión aluminio XLPE 35 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-36C5EDC88BF4 es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
SRT-PENDING-2805FE222FAB,,Producto genérico Surtilec,Surtilec - investigación técnica de familia,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,https://www.nexans.co/es/products/Redes-de-Transmisi%C3%B3n-y-Distribuci%C3%B3n-de-Energ%C3%ADa/Cables-de-Media-Tensi%C3%B3n/Cable-de-Aluminio-Media-Tensi%C3%B3n/MVAlXLPE-PVC35kV133.html,,generica_verificada,autorizada,2026-08-03,Se contrastó la familia técnica Media tensión aluminio XLPE 35 kV. No se asigna una referencia ni marca de fabricante por semejanza. El SKU interno SRT-PENDING-2805FE222FAB es la referencia comercial de Surtilec hasta confirmar la referencia suministrada.
