sku,nombre_surtilec,nombre_fuente_coincidencia_exacta,producto_url_fuente,imagen_url_fuente,metodo_coincidencia,confianza,estado_imagen_actual,accion_recomendada
SRT-PENDING-43D7CB471925,Cable Media Tensión Aluminio XLPE 350 kcmil 35 kV 133% Pantalla de Cobre,Media Tensión Aluminio XLPE 35kV 133% PC PVC 350 kcmil,https://cablescolombia.com/producto/media-tension-aluminio-xlpe-35kv-133-pc-pvc-350-kcmil,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40468/3fc855310facd713.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-1C231A9009BF,Cable Media Tensión Aluminio XLPE 500 kcmil 35 kV 133% Pantalla de Cobre,Media Tensión Aluminio XLPE 35kV 133% PC PVC 500 kcmil,https://cablescolombia.com/producto/media-tension-aluminio-xlpe-35kv-133-pc-pvc-500-kcmil,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40469/c88b96f5441ce262.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-4FC9B9A4A075,Cable Media Tensión Aluminio XLPE 1/0 AWG 35 kV 100% Neutro Concéntrico N=1/3,Media Tensión Aluminio 90°C XLPE Hilos 35 kV 100% N=1/3 PVC 1/0 AWG,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-hilos-35-kv-100-n-1-3-pvc-1-0-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40495/c1fce45b7eb0c83b.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-21FDEE12A15A,Cable Media Tensión Aluminio XLPE 2/0 AWG 35 kV 100% Neutro Concéntrico N=1/3,Media Tensión Aluminio 90°C XLPE Hilos 35 kV 100% N=1/3 PVC 2/0 AWG,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-hilos-35-kv-100-n-1-3-pvc-2-0-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40497/8c05f4c0776542f2.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-4CF105DE30C2,Cable Media Tensión Aluminio XLPE 3/0 AWG 35 kV 100% Neutro Concéntrico N=1/3,Media Tensión Aluminio 90°C XLPE Hilos 35 kV 100% N=1/3 PVC 3/0 AWG,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-hilos-35-kv-100-n-1-3-pvc-3-0-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40498/43eea0edd77b7d38.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-5EEA3418D619,Cable Media Tensión Aluminio XLPE 4/0 AWG 35 kV 100% Neutro Concéntrico N=1/3,Media Tensión Aluminio 90°C XLPE Hilos 35 kV 100% N=1/3 PVC 4/0 AWG,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-hilos-35-kv-100-n-1-3-pvc-4-0-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40499/4b9b27f1afe9f14b.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-664ADB6569BA,Cable Media Tensión Aluminio XLPE 250 kcmil 35 kV 100% Neutro Concéntrico N=1/3,Media Tensión Aluminio 90°C XLPE Hilos 35 kV 100% N=1/3 PVC 250 kcmil,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-hilos-35-kv-100-n-1-3-pvc-250-kcmil,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40500/b115fec3449ccdea.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-24B076CA4A91,Cable Media Tensión Aluminio XLPE 350 kcmil 35 kV 100% Neutro Concéntrico N=1/3,Media Tensión Aluminio 90°C XLPE Hilos 35 kV 100% N=1/3 PVC 350 kcmil,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-hilos-35-kv-100-n-1-3-pvc-350-kcmil,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40501/149527837de1860f.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-4D7A8DBC465B,Cable Media Tensión Aluminio XLPE 500 kcmil 35 kV 100% Neutro Concéntrico N=1/3,Media Tensión Aluminio 90°C XLPE Hilos 35 kV 100% N=1/3 PVC 500 kcmil,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-hilos-35-kv-100-n-1-3-pvc-500-kcmil,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40502/bcf7c9068f46c613.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-5B87EE556F4F,Cable Media Tensión Aluminio XLPE 1/0 AWG 35 kV 133% Neutro Concéntrico N=1/3,Media Tensión Aluminio 90°C XLPE Hilos 35 kV 133% N=1/3 PVC 1/0 AWG,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-hilos-35-kv-133-n-1-3-pvc-1-0-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40503/4fba7a9f4a9915e9.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-36C5EDC88BF4,Cable Media Tensión Aluminio XLPE 2/0 AWG 35 kV 133% Neutro Concéntrico N=1/3,Media Tensión Aluminio 90°C XLPE Hilos 35 kV 133% N=1/3 PVC 2/0 AWG,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-hilos-35-kv-133-n-1-3-pvc-2-0-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40504/5a0ba0ee2e3a6abf.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-2805FE222FAB,Cable Media Tensión Aluminio XLPE 3/0 AWG 35 kV 133% Neutro Concéntrico N=1/3,Media Tensión Aluminio 90°C XLPE Hilos 35 kV 133% N=1/3 PVC 3/0 AWG,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-hilos-35-kv-133-n-1-3-pvc-3-0-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40505/2e21ab1c99dee9b6.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-7163D24622CF,Cable Media Tensión Aluminio XLPE 4/0 AWG 35 kV 133% Neutro Concéntrico N=1/3,Media Tensión Aluminio 90°C XLPE Hilos 35 kV 133% N=1/3 PVC 4/0 AWG,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-hilos-35-kv-133-n-1-3-pvc-4-0-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40506/640ab1d9eb4d65d9.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-FB810094753B,Cable Media Tensión Aluminio XLPE 250 kcmil 35 kV 133% Neutro Concéntrico N=1/3,Media Tensión Aluminio 90°C XLPE Hilos 35 kV 133% N=1/3 PVC 250 kcmil,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-hilos-35-kv-133-n-1-3-pvc-250-kcmil,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40507/042a3d9cdd2e4e2e.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-05BE371389F4,Cable Media Tensión Aluminio XLPE 350 kcmil 35 kV 133% Neutro Concéntrico N=1/3,Media Tensión Aluminio 90°C XLPE Hilos 35 kV 133% N=1/3 PVC 350 kcmil,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-hilos-35-kv-133-n-1-3-pvc-350-kcmil,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40508/da135abec86c1ef6.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-45A5EB711460,Cable Media Tensión Aluminio XLPE 500 kcmil 35 kV 133% Neutro Concéntrico N=1/3,Media Tensión Aluminio 90°C XLPE Hilos 35 kV 133% N=1/3 PVC 500 kcmil,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-hilos-35-kv-133-n-1-3-pvc-500-kcmil,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40509/c72911f3d3908054.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-2B279C123F20,Cable Media Tensión Aluminio XLPE 1/0 AWG 15 kV 100%,Cable Aluminio 1/0 AWG 15kV PH 100% N 100%,https://cablescolombia.com/producto/cable-aluminio-1-0-awg-15kv-ph-100-n-100,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76716/08d0aa011de01c5c.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-8190551DE932,Cable Media Tensión Aluminio XLPE 1/0 AWG 15 kV 133%,Cable Aluminio 1/0 AWG 15kV PH 133%,https://cablescolombia.com/producto/cable-aluminio-1-0-awg-15kv-ph-133,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76717/43921c0f9b03a029.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-A6E3F754CE04,Cable Media Tensión Aluminio XLPE 185 mm_ 15 kV 100% Pantalla de Hilos,Cable Aluminio 185mm_ 15kV PH 100%,https://cablescolombia.com/producto/cable-aluminio-185mm-15kv-ph-100,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76718/539b904b82e84a53.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-5DBBBDA2896B,Cable Media Tensión Aluminio XLPE 240 mm_ 15 kV 100% Pantalla de Hilos,Cable Aluminio 240mm_ 15kV PH 100%,https://cablescolombia.com/producto/cable-aluminio-240mm-15kv-ph-100,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76719/cfa2a176437c2adb.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-A2FFEA41745E,Cable Media Tensión Aluminio XLPE 95 mm_ 15 kV 100% Pantalla de Hilos,Cable Aluminio 95mm_ 15kV PH 100%,https://cablescolombia.com/producto/cable-aluminio-95mm-15kv-ph-100,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76720/f8fbd93e594c6c51.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-D5281A627DB0,Cable Media Tensión Aluminio XLPE 70 mm_ 15 kV 100% Pantalla de Hilos,Cable Aluminio 70mm_ 15kV PH 100%,https://cablescolombia.com/producto/cable-aluminio-70mm-15kv-ph-100,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76721/cbdeb4056d9fa95d.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-34EF4D91B8ED,Cable Media Tensión Aluminio XLPE 240 mm_ 15 kV 133% Pantalla de Hilos,Cable Aluminio 240mm_ 15kV PH 133%,https://cablescolombia.com/producto/cable-aluminio-240mm-15kv-ph-133,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76722/9683886a9cf663be.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-3FCD38309023,Cable Media Tensión Aluminio XLPE 185 mm_ 15 kV 133% Pantalla de Hilos,Cable Aluminio 185mm_ 15kV PH 133%,https://cablescolombia.com/producto/cable-aluminio-185mm-15kv-ph-133,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76723/479c8c5fdac3feb4.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-EF8381DEF90E,Cable Media Tensión Aluminio XLPE 120 mm_ 15 kV 133% Pantalla de Hilos,Cable Aluminio 120mm_ 15kV PH 133%,https://cablescolombia.com/producto/cable-aluminio-120mm-15kv-ph-133,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76724/a90d3ad29ec5df81.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-C474385D0CD5,Cable Media Tensión Aluminio XLPE 95 mm_ 15 kV 133% Pantalla de Hilos,Cable Aluminio 95mm_ 15kV PH 133%,https://cablescolombia.com/producto/cable-aluminio-95mm-15kv-ph-133,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76725/7aaf21f9a4ba3bad.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-58249E8B06CE,Cable Media Tensión Aluminio XLPE 70 mm_ 15 kV 133% Pantalla de Hilos,Cable Aluminio 70mm_ 15kV PH 133%,https://cablescolombia.com/producto/cable-aluminio-70mm-15kv-ph-133,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76726/1990637700f18c08.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-BBA3D6BF9EDC,Cable Media Tensión Aluminio XLPE 15 kV 100% Pantalla de Cobre,Cable Media Tensión Aluminio 90°C XLPE 15kV No 2 100% PC PVC,https://cablescolombia.com/producto/cable-media-tension-aluminio-90-c-xlpe-15kv-no-2-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/588/b0ab13d5c795461c.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-A54804483E6B,Cable Media Tensión Aluminio XLPE 350 kcmil 15 kV 100% Pantalla de Cobre,Cable Media Tensión Aluminio 90°C XLPE 15kV No 350 kcmil 100% PC PVC,https://cablescolombia.com/producto/cable-media-tension-aluminio-90-c-xlpe-15kv-no-350-kcmil-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/589/b08fba9390361572.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-203BBF52C5D5,Cable Media Tensión Aluminio XLPE 500 kcmil 15 kV 100% Pantalla de Cobre,Cable Media Tensión Aluminio 90°C XLPE 15kV No 500 Kcmil 100% PC PVC,https://cablescolombia.com/producto/cable-media-tension-aluminio-90-c-xlpe-15kv-no-500-kcmil-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/590/f0cfb6aec06a3f66.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-CB612095409C,Cable Media Tensión Aluminio XLPE 4/0 AWG 15 kV 100% Pantalla de Cobre,Cable Media Tensión Aluminio 90°C XLPE 15kV No 4/0 100% PC PVC,https://cablescolombia.com/producto/cable-media-tension-aluminio-90-c-xlpe-15kv-no-4-0-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38468/a7b90be46d857340.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-CB6E228A3272,Cable Media Tensión Aluminio XLPE 1/0 AWG 15 kV 100% Pantalla de Cobre,Cable Media Tensión Aluminio 90°C XLPE 15kV No 1/0 100% PC PVC,https://cablescolombia.com/producto/cable-media-tension-aluminio-90-c-xlpe-15kv-no-1-0-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40420/91ea3b7ab683cb6c.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-2929BC6D87A2,Cable Media Tensión Aluminio XLPE 2/0 AWG 15 kV 100% Pantalla de Cobre,Cable Media Tensión Aluminio 90°C XLPE 15kV No 2/0 100% PC PVC,https://cablescolombia.com/producto/cable-media-tension-aluminio-90-c-xlpe-15kv-no-2-0-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40421/aab5b6027711849f.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-AA1D791BFE33,Cable Media Tensión Aluminio XLPE 3/0 AWG 15 kV 100% Pantalla de Cobre,Cable Media Tensión Aluminio 90°C XLPE 15kV No 3/0 100% PC PVC,https://cablescolombia.com/producto/cable-media-tension-aluminio-90-c-xlpe-15kv-no-3-0-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40424/7809c0fe2b5db8a8.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-C65574C8189E,Cable Media Tensión Aluminio XLPE 250 kcmil 15 kV 100% Pantalla de Cobre,Cable Media Tensión Aluminio 90°C XLPE 15kV No 250 Kcmil 100% PC PVC,https://cablescolombia.com/producto/cable-media-tension-aluminio-90-c-xlpe-15kv-no-250-kcmil-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40425/b3998212387123f8.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-8C1CDD016042,Cable Media Tensión Aluminio XLPE 2 AWG 15 kV 133% Pantalla de Cobre,Media Tensión Aluminio 90°C XLPE 15kV 133% PC PVC 2 AWG,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-15kv-133-pc-pvc-2-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40444/e5f2f8547c565915.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-D27B33BF98AF,Cable Media Tensión Aluminio XLPE 1/0 AWG 15 kV 133% Pantalla de Cobre,Media Tensión Aluminio 90°C XLPE 15kV 133% PC PVC 1/0 AWG,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-15kv-133-pc-pvc-1-0-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40445/3542419582f214c3.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-4C2645D6F44E,Cable Media Tensión Aluminio XLPE 2/0 AWG 15 kV 133% Pantalla de Cobre,Media Tensión Aluminio 90°C XLPE 15kV 133% PC PVC 2/0 AWG,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-15kv-133-pc-pvc-2-0-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40446/924ba3f4641fb1c9.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-4D475875C29C,Cable Media Tensión Aluminio XLPE 3/0 AWG 15 kV 133% Pantalla de Cobre,Media Tensión Aluminio 90°C XLPE 15kV 133% PC PVC 3/0 AWG,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-15kv-133-pc-pvc-3-0-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40447/05e8fa54445b08a2.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-697D8A7D63E2,Cable Media Tensión Aluminio XLPE 4/0 AWG 15 kV 133% Pantalla de Cobre,Media Tensión Aluminio 90°C XLPE 15kV 133% PC PVC 4/0 AWG,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-15kv-133-pc-pvc-4-0-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40448/58d97a337df020bc.webp,nombre_original_fuente_exacto_y_url_fuente,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-EED5A17010C9,Cable Media Tensión Aluminio XLPE 250 kcmil 15 kV 133% Pantalla de Cobre,Media Tensión Aluminio 90°C XLPE 15kV 133% PC PVC 250 kcmil,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-15kv-133-pc-pvc-250-kcmil,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40449/04118754841165fe.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-6106DBF723E4,Cable Media Tensión Aluminio XLPE 350 kcmil 15 kV 133% Pantalla de Cobre,Media Tensión Aluminio 90°C XLPE 15kV 133% PC PVC 350 kcmil,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-15kv-133-pc-pvc-350-kcmil,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40450/6deb7df85bce6b54.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-41719E3AD7A9,Cable Media Tensión Aluminio XLPE 500 kcmil 15 kV 133% Pantalla de Cobre,Media Tensión Aluminio 90°C XLPE 15kV 133% PC PVC 500 kcmil,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-15kv-133-pc-pvc-500-kcmil,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40451/50913eb5430a4a81.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
SRT-PENDING-2E1E744FA0B7,Cable Media Tensión Aluminio XLPE 2 AWG 15 kV 100% Neutro Concéntrico N=1/3,Media Tensión Aluminio 90°C XLPE Hilos 15 kV 100% N=1/3 PVC 2 AWG,https://cablescolombia.com/producto/media-tension-aluminio-90-c-xlpe-hilos-15-kv-100-n-1-3-pvc-2-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40477/3b5a151155735684.webp,nombre_original_fuente_exacto,alta,revisar_variante_antes_de_publicar,descargar_y_asignar_imagen_exacta
